rank,address,amount
2613,0xe09f78e431f001e02f453914d58ca22363ac3fd540c7a237de53cb656f65cca1,10500000000
2614,0x01e78a5508d3597411fa8a8ec3a2f1e063b59d3a7d7aaabd3d9abec4fbfb5cd6,10500000000
2615,0x94304ddbd18db8aff077e246eeeaf668452394c1193688b87ae33e8f3fd9e480,10500000000
2616,0x094e15b14aa3ca862674c8c39df469570feb65fe17f719292733644afa662169,10500000000
2617,0x47e3ea3cb7c3703b855dbe5dad4a2c46d726e1d01610e6664b47b645f30c2beb,10500000000
2618,0x1932040e295f03366f891c8fc7cc755ef6f7d2e5d64cb75819198d89ee369426,10500000000
2619,0x9a2acb028509c803c59ff8fe5e10885eebd244af274749d2f985665c96d577a0,10500000000
2620,0x8c9ca777270f667064c20a7f29a40e7d973510457f7cb4d089df887e8b0eca92,10500000000
2621,0xec0abab433f3c9680d83cfadee07126c23325997192a78f0084719cface17856,10500000000
2622,0x0a97c995c107fb53c99fc24ac8713a5569399e7b9c60ba3fc355d4577f21a4e5,10500000000
2623,0x39769c1ee7558a2bb12ca1a45af794df077bbb367f02bf5100f59b223c87eabc,10500000000
2624,0xc8cf43ed9f1fdb84099f3341e7c6357cb9e46ebb20364bb397c4a7a7174904a7,10500000000
2625,0x64df37eb33b24776f4e3c89e6bff3ebbf53f92fac9fe00724c30572f5754f728,10500000000
2626,0x53445c28f92a976856a52fda5183a8652e04f3fd0e9bd4e91ec015b2905f93c9,10500000000
2627,0xd2f627b6b6366ea549fe2c34ff156fee1b515dc4c398f835ae3759c5a03f1b20,10500000000
2628,0x1b1a38cae3df444f5ce43df8f4d670fcfd8a3a54411b1317470fef672ec66cb0,10500000000
2629,0xad5f53d3cb7f7a82c39db1846e26c57be221ab7bc17095de371a65a6d766851d,10500000000
2630,0xcd6416d4cd68d64cd151b553a6557035f40cf42acd01c82e6e3bc08f1052f5f8,10479000000
2631,0x98cb16f8ff92902ee463bc64a27a6446e93110c93b374f90920d474218e94402,10473750000
2632,0x147074966fe3d70305c417f78396ad9233e62687fdaf1e56643f739a4fe3db3c,10468500000
2633,0x2dda0a70ee4c33df2816f105c81ca8d45bde122ba6674c9990f216ca2dee95f7,10426500000
2634,0x92a42d6ba30ef559f2c69cca44af50204898a9827fbcd3d16a2475e335b3dfe2,10426500000
2635,0xf03ef399946fbc6babf7fbbb7f7b5f67e97061c0907f29d858bb7ae8db3a3993,10420000000
2636,0x941b53c9d8a710fe86c50b8df9e876c757e7ba94b64acf1f6563055df6961a0a,10410000000
2637,0x6d624faedaceedd6af897fbc005ecc0edaec5bd4104329d7477d00b88da25cbd,10405500000
2638,0x59cb2a779397ae23c6b31a390c3f85286ea9929003b9986e6f3d5388b4994b25,10400000000
2639,0xf1c2c17189ba22cc2c7961343169de3e3297ce5ba7c62ae9ce53db4af0f4d185,10400000000
2640,0xf16f36545a4c83d3b3adae753cc87bbd84b2e1013175def4cdd449a7e11611c8,10400000000
2641,0xeae067db9fe14853023bc97f74c47444fcdb41e1aca23385d115467e6765b549,10400000000
2642,0x17785c91462f3fd87bb018c2656367810344fa8a6635d51b052906ca05f8182d,10400000000
2643,0x342ef44e47d32d5d419f954fba3f6fa9efb26b537316ed2a0bded8a0b44f2869,10400000000
2644,0x4bb3b11318096056d620d4b93829fa281fe434adf47fa1e639ff4fd73b98b32d,10400000000
2645,0xfedb559cea3706e134857ef6e94c858fae60f5203b33ef9d646d91019c8e6fea,10400000000
2646,0x3ee6d9b3d11cc424fcc3297ebcc2dcb3fa59e4aebbe7e69f1fdfd8cd58cc2648,10395000000
2647,0xcee648e4864af167ffb60b7aa1011ed90f5cd5c7dd3fd7ba610cc0f5d10b7e96,10395000000
2648,0xc575a9217439312adc37d2cd731b6cf5e95c1b84a16dc05621441afb400f9178,10395000000
2649,0x7a33a3801b2f5f773ba217a2ca477b9fdbddfbf48ee5944fc6d3b3782bb71b90,10395000000
2650,0xe1f67281e77d2056fa73616bfeec3f1383fb60b1d23397f630aeff4b115674b0,10395000000
2651,0x7b7cfb4e637ffcf774f051db191cbac96085321c670aff181a588ce3dad203b1,10395000000
2652,0x8a832d6d5d121a42a7215a649b1f05a25e1bffdc33e285884614f1b23223ae28,10395000000
2653,0x77d68fb635e0ffbfa26db081effc968389c65e1e21ccad5c684aafe1ea341630,10395000000
2654,0x11b574e9ee03431f59aa08fb1dbedd78630a0894ce661f7148be44871d688e84,10395000000
2655,0x39b7de3f3a69bc22c9d6b167bce8f71bde37f962d2fe7f168e689b7001d64b38,10392690000
2656,0xfcabbc41848daf27f33643648cbe0cfb40dfaf9a806b66157bba7d57852a9067,10391850000
2657,0x08c5209939de7de0799c14f102109df9ce7c2e3b2f747746883e10ca0d6a986b,10384500000
2658,0xff9e064779951ea3eb6b3b6480935f781b43b500585a56bc29e4b437c87da538,10367700000
2659,0x4234ae8b38de61cda527c410cc6ebb417a4952e72c9ddf8783bc7a4197fde4dc,10363500000
2660,0x874ea8699d0b58560ba9e9c07e40620ccafed17ebe27be17674b01ec71cacb5a,10360000000
2661,0xf9bfbc7c8aa437bf49cd4ec67fe25c67ad6bfb138a6448706e09e1f65249aee6,10360000000
2662,0x97824345cd5eec6ff7915d976d18b0b7cc09a9b4766ca5b26786e47f3512e1cf,10360000000
2663,0xd016b56f748ddbd7c4f4f0253278f2c47e8d8b8aab0d4757c1a21d91b96cfc67,10342500000
2664,0x2fd848e92e81a8d0b1c28554859905b10bb0198137a6b59a7035c04923eebaa1,10342500000
2665,0xe210f87e91e57c4650124971e80c1b3d7a29e8a1fc4e1acb06e2469dc23cc976,10332000000
2666,0x34cd0e326bd6a937933bf4ce68d2b36af9b283222aa3406f802dd1f6d525ecc0,10321500000
2667,0x3b541dda9bbd85aa893a8ee6727a3123bd529c09b97057928296ba1bff527221,10312000000
2668,0x7390c4fbeb967c68566fe9bdd16f359b2971ca8a53ae17e413c54755e856185f,10300500000
2669,0x49596df417ddff6b8d75371ed6fc0ed7e3bcbadd5c77812720ebb160da3a47ca,10300000000
2670,0x2be84dd28ef7cd975eb30179b7ae60e8368138aeed0f0d6d92b99392c98cc3d9,10300000000
2671,0x0e22d1206b657dcb544364248b1c991fe4cad77e85f4a0f900c023f3116cfccd,10290000000
2672,0xce8b114c2b2da5297ce9ac7c9f7078d5f89be0dcfa944851059067d703ef09b9,10290000000
2673,0x695a042c029cc353393519b57c4c8066661984a7b580cb8147e0a7285736aacc,10290000000
2674,0x97fbef7f23b2c9fc1ba7a1f1659efac4f00aff01999f4cd99e1eba29ac6c9d02,10290000000
2675,0x77b438238e86294d5bd8f5a9265892a68cb7cc830f319a697c4f7b891b86cc18,10290000000
2676,0x3bab4dd4d1f11e3ae60c988a9e822833fed62ce45ecfd72dd61ee58386a59cd8,10290000000
2677,0xacd9c39b8697ebc21b4365d4e2bd1329eabcf704d2fd132572bf0a3711734ac3,10290000000
2678,0x23eaeeaeb28471ba7273e33362ee469aa9684c371f9e0d52a0386a589604e033,10290000000
2679,0x42b8bb7cfa2fb6da25aa93528e08fba88e1bba71cd8457dd024b3badd7c3d364,10287375000
2680,0x5067a49f5ae2cb7cf1adde903b84c04663698e818223a216a07a10012da3a79b,10269000000
2681,0xcfb4d86327f4f471e04045338cbdfefbe5f78510e2237085bdca30b29f8a9161,10269000000
2682,0x0a181be5991e06c24f3a248d67b67e79b0b72d4f02c757023d2ef7c2910694c8,10262700000
2683,0x6912eb5bece1219047b06422d984536597bdd28466c6ec3ab7959e3ffdc6aa32,10258500000
2684,0xe6acbd1ea7d089187cd2d4d2c57513a32e2f5298733c6bc807d71971a92127e0,10248000000
2685,0x61d22f0aef476c033d9494f515653f6a756082dba7898bf65145b55c065e7282,10246215000
2686,0x07b36e749cbe7b8b51141481985fdba81eff9f80846de2659daf14429b243319,10237500000
2687,0x675417a019f25ba0a7f91283b871804dcf69034dc30a1643c4a980b130bba72a,10230000000
2688,0x527c85a7025634c6f990f1b3f3e77ca596d96210fc46f9a1ac8744661c426b49,10220000000
2689,0x8246f9f2acb521bd32e6c0be1cc167e1edf44499e5d26d1588dafc00528f9390,10216500000
2690,0xc1aa5c9739aa1f9f3a3025019823c29ed94dee9564afa8219eee4a38c5b20922,10210000000
2691,0xe893f39ca47218288ac9524ef87a05790556cdadb4972f5aa5824c95cbaa7fe0,10210000000
2692,0xb194c718452d8c029e9121b02a2abfe45441f63132fed36268166d175f453321,10208000000
2693,0xce16ebbd7b1f0fa13875590d7cb381100d5d3daf2cc0edbecab00cad7719198f,10206000000
2694,0x014cef10d11f2e822afbb42a3b2dcc07dfdefd5a4528e4bdfdcb36d9e2b496c8,10206000000
2695,0x2f8f8aa17c27badec26ec8111c75bdc59dcb7889b5e8a860d4b0da47774cca78,10204950000
2696,0xc7c456a5ba543df895a51fb167dccdecfede506ea84b878bddbe694b53a22c59,10200000000
2697,0x91c021ebc78275f45c860bc518fa5a4d085afa1751b60b9d201016c621cff725,10200000000
2698,0xdef43f121d34468ae4a45eda2bf40eb02daf84f55906d3ed1c031bdacaf51a17,10200000000
2699,0xfbe6f6237b25e2ee8fcafeea696df45c323cd290f2dc7d987eba1c636206b846,10195500000
2700,0x18c27d991b32708559bee470c28b255d82d42a96d32e8d05fe01d865dad536d1,10185000000
2701,0x8c89b6a96c2b72d15c758383cc4c9c2c6d7aab8277dd9579c4aa3f0fd7931c18,10185000000
2702,0xd64fd0e713b8b2d9313278f33cf4e28d516c423965b32703f73723be6392584c,10185000000
2703,0x535923b729a8a1336a2bd164179fb0be7afb9620a1d5b8445cb56edd2b696ade,10185000000
2704,0xb9ae7bc61009d9a54df9543c29017f47f7d1ff51539181b1e63202182187dc87,10185000000
2705,0xd110cb13c7ad5502c62e639b3348acc38830cd7556541403b4bdac591a94235f,10185000000
2706,0x5587031bcbf511774247fa38607230fd9f5591c810f6f18dfa583ad3728b1089,10185000000
2707,0x7f3ca87c84e82287163acb90bf55c9c971594e7d27e3423e29e634df04318fd8,10185000000
2708,0x7f2bab66e48521b4e7400ae3dade19c20765c5abca2702c13888b51592e2e0a8,10177914600
2709,0x7640a89d3f29b9761ea8d51b09a4ae2a05662f67b1635ed37b8d9f7c01c1f8e3,10174500000
2710,0xaffa3165a065bbfa0f66392095add5f5675c3fe46cba195f0afe370e4449fed4,10150000000
2711,0x01bd082c59644e9faacfc01d75e030ba328b5b2108666ce7f309198b235a6b1b,10147000000
2712,0xc5784d1fe9844dd0dfbfbb14a514eb62c800a7facf5876d535af761eb0cb2ff2,10143000000
2713,0xc51171fe7a76897ba622900915b3baa4be6685a4beb229340cb762671b7e00c6,10141000000
2714,0x70a71539267f59a477343f09c0ba1b038a43eaa034aea127f510b496f7901e0d,10133000000
2715,0xf4501a9c449df85130fca4f9f37446fccf9d1996379c776f3dc179c00e6cc266,10132500000
2716,0x3ecf4bb0db005e79b5108b64194bbc16869c267a4a8c2d4d5932daa7587c4cf7,10132500000
2717,0xe453608667c1f5d04d788f2c18b5b56115452b7cd88ee67e2d54a709373a14e5,10125000000
2718,0x95817e013095f06573586aa6304c96f12e9b1ddf9a7e3d4b94c7b5915f28be8e,10120000000
2719,0x65a9109c55f4d84a020af73cb07c3726250ada75ee9c07c95768576778c22d55,10111500000
2720,0xc1c91e52f2b574b5f3ca734da54a2c5ce13d243cdb13bc7f62f2b8ef123979b1,10110000000
2721,0x61186a968af63bf05021ee869ef2d260362c6971a6f689fc2681949d50a4039a,10110000000
2722,0xb29d58a7a99934a6cdc78c52cfe3b409c872c9227201c8f8cb5a01b48131d25d,10110000000
2723,0x13bec7289f88b40b2f955245bbba19bc51a4d3d8da10c9c3a5e11e9dd1a70774,10100000000
2724,0x00beb15a05d0f7ab457583b2e81049b856be6aefd8cc10428683f92d6721cf5c,10100000000
2725,0x5afe24d59ba963332a5f632cf140e028933a8a929814e49d0a1978b0dc76c30a,10100000000
2726,0x736aa52ab3d666d3a10cab51e003d4465d1c040a332dc9b69e181449049f15b8,10100000000
2727,0xe65d70eaa3faed6a6b09f416a5cafbf58a0fe66156a1a77745522231ec5e5549,10100000000
2728,0x75ed0c981a084017cc335ada84f8a11aa3c5c1ba5f1098c9b653cc26182990d8,10100000000
2729,0x3a331e06680645e3e694b11f5bdb8fa08a0adb5bbf0fd5037ef3dbd9e386384b,10100000000
2730,0x00e7955a0bf5bb6156500d1be31388a287e168ee3ae60673fbfb55ed07bf126d,10100000000
2731,0xd20331524441350f7c9e398ad885e6a01f771760e378aad930f7e35b4ece2e29,10100000000
2732,0x125a6d6becb1941ae2ae2f63373933de4497d095bea4dfe8af30f976fd1aac79,10100000000
2733,0x22ecb01edac4026b92a772259ad638a8971f2eb4f53b895916cb17596997e40c,10100000000
2734,0x2b6759708882080135b99b20ec0dd26219c6efb41005ae1c42b6f821ead35a3d,10100000000
2735,0x7a16bc2e423b65988cad1ec2305e27d4f206a5c55cfa7c85a8605826b5f6d110,10100000000
2736,0x651f32e9f51a02208ba2de78e6c0763639aff7da72de9d9f3249efe557c2d4fc,10100000000
2737,0x2fcd629cb4cf1c41a5d26b40e31fe17b3222dadf65a18c06d1f829aeafb59d5a,10100000000
2738,0x56ca7f02917c3527d32f4085ed2d3dea2efcb72404f508ccb6f26b3607f5e1e5,10100000000
2739,0xac545743104faa2de15f6dce401f617e081693b8d780903bb085ef398023ab70,10100000000
2740,0x2da3f1fa90b2d2f906a6ecb642115e9cc5cda59bc28f8e7d5004c6b81dd4b12e,10100000000
2741,0xa8300d2803489c8e5ef7c4b749d8f3af9f862fd50224cc214438142f1fdddcb2,10100000000
2742,0x5e4b1a6880d9fa398af2d2c3f4b98b1c804c9268956c79c3475e38bc037f79ec,10100000000
2743,0x00f69dbea18e1ead856ebdb4797b57ef0bc7fed2efd963402c3a551fe8968eac,10100000000
2744,0x0f639812b80fb06cb3b0cc7c43aa738b089b50138cd69b48be8da47b054d1201,10100000000
2745,0xafa28c05d0eaf45de362d0ed89725c4613349fbec285daada811d0a01b24bc5c,10100000000
2746,0x5f71e9ff213a84ab42bed86c89b5be9947711551838db78c249c40b79ac86cfa,10100000000
2747,0x548b02e856716491caa1b7b79486f1da074bf5241841a1a020c052ebfbbc0fdb,10100000000
2748,0xa7e79d7baac4bfc4562566380408a5e649f7bba7af619e778a7b005c7b331d26,10100000000
2749,0x02e7477f899d5169775ccc72c059884c234dab76f80e3149fa1540fae2b5c590,10100000000
2750,0x2d6d34ba1ca3bdcb03c6eee9216a1a8abe7b0d0a5176cb87c39dd2d7f82bc96c,10100000000
2751,0xc9c9dcc6cf998f6cbe1f2e18f767d500825f02c2d0a4eb00930fc76700f090b0,10100000000
2752,0x9993348e0b4e277960f14cd09ee63b04bc73de23e3740b2e0200c68869c4f802,10100000000
2753,0x06a748a8f1812e7ebfbb92cc4995f060083c2defb35f68c8d5d7ba77df207bed,10100000000
2754,0x4086847b5155c593ccf55ad06a46953427923d7de7c41826c4a8127bec92159e,10100000000
2755,0x42fc92c9ef8bdda5ad5e66ffcb1e1917ddbd09a6ee092e26cb96905849b1ecdb,10100000000
2756,0x72db321950b18d004a302367153432452dd0f3319d4580ad2646eedb0833ebae,10100000000
2757,0xbcc59214b64423ab47ce70f5e4bbbd6ad1d6824251861cc9196b3272794546b8,10100000000
2758,0xabe1cc29bb45a2d19803a1346ddc09852b3992a42d67161dc6be739eafdf9c31,10100000000
2759,0x3565e1f082a807fdb64c75596d063b4553e75afd2cc60469296c9731ba467a85,10100000000
2760,0xf28c8ebc054393babfbe3f99e8b2e377e2b35963f76aeac97328ee6f843d9a4d,10100000000
2761,0x0160d6d5af671046942879ba386441e2e165a188a2b8660b3f4fdf665dc9eaa3,10100000000
2762,0xdfb04558e12243ff41f01d6abcf5429d41037e3dac3e642cf055289af5dcf03f,10100000000
2763,0xae146fd706055c6485c27688a3ab22c0bc8c6cbdc18d74df7776fd6b0370821b,10100000000
2764,0x5866aaba1ad97c994688095eb5daf70605878c7fae99e921fef2525c34a86191,10100000000
2765,0x09148024127c98c26df64b1feef88ad8f10b9b001c455e18a7da886b5cd6a35e,10100000000
2766,0x0f1e03d0519dcf7871f9bdfc1ce87565c722d1ec494e65259c387196eeb5acf0,10100000000
2767,0xee75934221204acc671f2c7b671bff8b85560d3f38532fcf64888197102c3d0e,10100000000
2768,0x2a22f832f1c74bfbdea22d92bb57dd766eaf6655c82ea5682ef50347c26842d6,10100000000
2769,0xd5d2b057d38bfab127a0528540643319ce353b509494bba82e8a72fea279d2dd,10100000000
2770,0x64d5a576f41a914f623c13bd3e2d51b114b135284f77db22fb53abe8a5563dd2,10100000000
2771,0xe0cc5ee21e1d4fb551fdc12e5320195d5c99b6d491a5063370ef2f09375907ea,10100000000
2772,0x3a74cd7c5047f895a0e0d0574fd9d2b9f401492c8c82c114669c20c95ff5b7da,10100000000
2773,0x0f4c88d1b4c88a6217e0dc03b5e957979f5cb8e2f71685a8567ea67c4bc09721,10100000000
2774,0xc482a0c97cddc6b42920fc4e258035a9365b4949da18ede8d0d5c02ddd83176c,10100000000
2775,0x1853ae213d335e1a53d8b57431ed112ee7bd302e857511624a8ac6570406de70,10100000000
2776,0x10adf7a451dfbb8b9df5a93488e8b851fe5eaa6c05935fddab23202bc225b03f,10100000000
2777,0x490b54607b2d746572a938e36cd7f41a4dcc573bd84901d6d01d0d78776f7fa1,10100000000
2778,0x142b0cd4b252d24d899ed9681a474b6d1751583363f6a0a9c2083a0072e49ee3,10100000000
2779,0x493b0c3927ebe92db9779f2250665165559ad946083082daa33ee492ac7e5fa0,10100000000
2780,0x8aa851a812087cec0024b2a4e38aa7abd9c8a7ba3f7f4ec75f627417ef6c51f3,10100000000
2781,0x5859dd65013d53b97efbe324b17ecfa4e05f84d0a85e1ac4b988cdf4949ae48e,10100000000
2782,0xf43485851fb018f2faf9e260a397173e6ec5e2ec71cfcb04ca66dc533f9c1419,10100000000
2783,0xf2837547f177d6dc8920ba5daaf8eb517e19844a3a603b7174ecbabb8fbb5175,10100000000
2784,0x1f9c6b4b167639cbf10e934f84a9e52b8fc59a4165a50944564f2f3f0a223e02,10100000000
2785,0x35a964c15688281d4f3cb82c83b3befb4bb077f11c20f8156fcbaef2f8249372,10100000000
2786,0xc48556340f3afce0d3165021b3cb685a00693c3b17d2679dee03db81b243feb7,10100000000
2787,0xf5db980c463e4fbb084dd0c43d996e3063cab71191592a6cb09072bc8da3f779,10100000000
2788,0x251f99f2dab706ad52f9df387e8fc059f92917788f9606b02f703d2b14c85bbd,10100000000
2789,0x930cf1adaf6f3582d890835f306609ff8fb05ef1d8f230ed30b748e4c000ec2d,10100000000
2790,0x7fab258b5b37f7d6e4bc22dbaa3a1f2d1b91ac8a8bf5bcae59f6eb81a4bcc87b,10100000000
2791,0xcbf1a34be3f0c174ccc26c1ff9b0007a912d4e7e017cb8caa1e5272db67869fd,10100000000
2792,0x7af9bd8d669ab972918ad90acf5fb672490f6777822279d3b8c451564e73bab5,10100000000
2793,0x6692bc1f240fc5b88e1a19c2d6ad0c4c129aa614b4546650d4f9337f29f9e7e3,10100000000
2794,0x797a83fa49ab1ebb7eae16399f865b2dcf2a9518f1b6edcb466bdaa2e1bbe2af,10100000000
2795,0xd14e06c92740753dcef01b02b24ba5251e1bb16cd5d262ce56a4d5a4ea393985,10100000000
2796,0xf7e212bd1190d780b6bfa23fd4cd841450530b2ef44d20f96f00d415dd472ede,10100000000
2797,0x9b67c946644c2946e6c496a917a2c0dbeb18d744b062b9ba5649a4ed0631f796,10100000000
2798,0x5a678114f5b243f9e0c626dbd7ec819cecfe0021dc4c4d94507fdcfbc6e28acd,10100000000
2799,0x68133918b58b23b87c3242163f78267dcf909d74bc8bd96cf9bf3c9d996f789a,10100000000
2800,0x2464d00a0fb5768b8a10ac877e978a7835732142a5185348b909369faac00b67,10100000000
2801,0x96fa303b06bd6031f417dd8b189ad61f7caced7a8db7c57bcc07297bf4fac31f,10100000000
2802,0x6e65be57f9955862d84ebb0889aa8757d92882ef47b925715c5e7109d4ed1381,10100000000
2803,0xc395e28cc339de5c87c1dcba0e88531e137c91c55f78c3401368413af4c9943f,10100000000
2804,0x95eac9f996909e371bcc7351c41a337878b2b6e0a78c64fad47c38f9cebf1364,10100000000
2805,0x5e3e36881572e5b29d1b6834f9e8428ea13b4d73805b96b10eb82fb0f16f806a,10100000000
2806,0xc31283edb8b6d9fa2f5826731359f22905d742b76cac6c27e1738c7fddbb2b6f,10100000000
2807,0x25c9633d4e19084e4d242276bd4fc38917b22e307fe2356659f8c13b161c9e5a,10100000000
2808,0xc4df3530f27d0ebf42f91c0b9beca3c577a7baa4f9d179afa06b257eed0411a4,10100000000
2809,0xc1de0727e4a018bc5eb9772ce0eb49d097a5ddd1e7ec62713aa8c4a9112bf5f3,10100000000
2810,0xd2ba5131df9e43ea66a306069320d268146fbc63e044c075b64747305b9f5f12,10100000000
2811,0x7b4b2a2235b5a5002adad80b0ec31888b06b5f736f52f1e714ea2769d15c6b80,10100000000
2812,0x8692ec25ed91a2908aea5a59ce2c5c054dedc78b68a1775f09dcf0a7cf30cb97,10097850000
2813,0x7a964032da0509c4a90c9590257147e499e4fba4839b42ee4c7b1c6b43f190fd,10092600000
2814,0x00b34a415639336c62b0ce5effc618495aa5a24e048871463843d71f0ac45774,10090500000
2815,0x5c6ba2dfa7c3a53e06f75b8a55c6c679184844f6b87f24feb78cd3514afc36a2,10090500000
2816,0x20a204f130fcb8fde7e871259f9c924e9fd2bcd0683d99ec028b561e7fcd2cc8,10090000000
2817,0x2b27644707bb665e0fff7e8af9cc14eea1fa96da0fbe4379b53d6eaa2577e24b,10080000000
2818,0xa4bc01cea00a98925fbd8e53391e210233f6301a04080e822c4aa11d2681e3bf,10080000000
2819,0xcd2c0e9c65fa704805cb425c1ec8bc88f0657334be33800518f043f828ee3b5a,10080000000
2820,0xd88985fdcf3d5c43a15d70b510391e42be0036192371fd81972dbb95270f1eaa,10080000000
2821,0xfe5d34025e5e4460fd03896fbef81ce950290f9cec4674c49460b8e8c32bce93,10080000000
2822,0x94423f447c0bd38752c6df6b07405f5765e760061854cb413d12ce2adf1bdc41,10080000000
2823,0x349addb89c51be85615664e415aba16453668a1f781ef342e880d9665134b1b1,10071340000
2824,0xdc05cc959dee5599cd1d045e4bbf0faabfea809a2a4a077b02118ab039b2902e,10061625000
2825,0x6b51b6e9fba138c90a16692e5ea53383e53fcfcc9e55e6d0072d8f77ef0013b8,10060000000
2826,0x962df14810798cdcbcb2cbfa241466c0bdc9cb4deb9bd4dd96009c6c0d3da1ce,10050000000
2827,0x318bbf58490b17878f277199a338647b6691ea378f5fbbb994f69842df926f18,10050000000
2828,0x841c1a9b2f50165c5298542d0d7730fb4f4272218aa5fe6d0c7d50173795b15b,10050000000
2829,0x9fa0ff3fe81ed4f8d85fd2062b42a641a45757a414c7422854b511db962b134f,10041000000
2830,0x1aa554e33c41059a90fc1b445cf32fb13c63c23a2789a7686ff8b537987fa2ac,10035886741
2831,0x7b0355d5046abc78f9c249d0737e2349759081ed3c0dfaea3d5160bed962247e,10020000000
2832,0x9c3579411157a970ea583a9478272f8bf3a67c5f4e4449c7e47fb404c783b865,10020000000
2833,0xfbcae761fff983840045ab87ff3110dc53a27f28adadf9d00e71ccb608a33575,10020000000
2834,0x186d5835f3986346fb63b5dfae0dfb6060338ea3bca8b90a198711763e1c518b,10019100000
2835,0x5d7499717f120b689478cad9c3ca1cd6b9943f99234ab9592216c34ca42d7c56,10014000000
2836,0x366254dcf1618867372a3260136bea5b860b59c8a1292937b985197a846e3f61,10010000000
2837,0x01a52bed40ed669fabc66a50db810f42fa82d9c4f7d8eee29495bb2063ea2b13,10010000000
2838,0xee164a3de565603b3ce2137449c4986a86eac6837490316ce4aa4718c077413e,10010000000
2839,0x9e365f6f09aae4e8893b45b2627a73f8ba7b297703cf8d849bbc9aae9bd6661a,10010000000
2840,0xd4e533c7b3cd7cc3b3d57707dbbcd63c06edd0b761bce8d4fead820bfabc331a,10010000000
2841,0x866e19c6467cf53f631863b83ff94d54e2f19cb92e8a081c88aa205c0ec24991,10010000000
2842,0xb2c6ad59d527b63fbd14c2385665d016a18b4c58209a3f9a1d65ea633df91ee5,10010000000
2843,0x99dbc6b048555b23abe4d24f4e935efdc21d713891a0d48c158574f33f65b5de,10008000000
2844,0xfac6f8328131563630c29e248a2ef92625f0b29f8161c176d26ec4c1f5a34fd6,10000000000
2845,0xf791568312f0dabe51668754f891be9415f6ad5d018d945e385381aebf240520,10000000000
2846,0x70b0f5763f612bd5d61e716531ea268f8c691ad3653d7e36f7689dcbd740060e,10000000000
2847,0xd82f3626c2b521c0b3ecb0d54db5e3b2359f6d95935c924ab9ea99ad5394197b,10000000000
2848,0x40fa63cfa153eb74598bada028f9543bb44e9eef721a98e486bdf838ae5de282,10000000000
2849,0xaa90cd18107234d75cba9dc25bcccad5c061a710f756787cc799fd300b599606,10000000000
2850,0xd0dd759c02e95159d4d695bca160b471b004401bf5e82d59f9d1e142dcef00fa,10000000000
2851,0x2cfad48c4a0ba8a0e5f84725482270f1cc451523cbff29989ab7ff61d7b0920b,10000000000
2852,0xe364aa6ec8a814cedff43670c09926476f615de51ccf755628e2340cd607f6b2,10000000000
2853,0x43795be27f4247ef95188dece143e9b939c201117bc12faef8eb688cfd0ff1e5,10000000000
2854,0x8f738b9ab7c8f79148de36218fa619d8d7a333f6feee6042e5ddea5edcd6107e,10000000000
2855,0xf1039bead40cb570c06630e00cd8a30c30b20a75087f8c12c8389da41c34aac5,10000000000
2856,0xfb909e2dc75f2e5705a36a75a6dc101358a320946c512e133fe0b4139b1f4aab,10000000000
2857,0x305fe6f1cada60621b3b70846348187c804b21cdc04b3288f0255adbddf65019,10000000000
2858,0x4c2d0bca22f6289a55ea8709d42836cd7fe628128116d46c1686b86db8e6226c,10000000000
2859,0x5fa8cc7631cb4a4f3c208e24b4c32764a5bc3e82af3d3c6081ce4293fdb9e9ca,10000000000
2860,0x361a055f383d7ca22c68d7ee0aaad588a0553ef0b661484ac6d8e795be80d6f4,10000000000
2861,0x8678ceff07da54a9faa672c65b4c2508283dde93b29fa0e5c0b8c575f65913a6,10000000000
2862,0x5a88789cfaf2ca9c73ebe9c66ccd4130045fb79a13537fcd3462c28a49d0b4ac,10000000000
2863,0xa885f8d4181395ad7130abb62e4a9ef84b2ac6f4c29608af28158e4b35f0985a,10000000000
2864,0x1e73fc67667ce601335488f2c0d6ccf9b75494cb73202b07ec4b61811ab94a48,10000000000
2865,0xc462c2c0a867b0919e2e407e8c2fc9cfba3db767e2326d91e1371ec8a6e5a10a,10000000000
2866,0x180ae5c87fd70d589b4bd18eba223a43691b11c251df07a3e9bd2f66302b6f79,10000000000
2867,0xa140fc0f9951a3e7460a6e350afa05bcd3f41cdec5a2498d5e48e49cc3ac89a0,10000000000
2868,0xcd8ac0f6d0e3ed935bf9ef184c6b9314a024aaf09e70f9cbd423d2487aa75fb4,10000000000
2869,0x48ae4859390fa1f8bb1bba85c3adf0a03053f82a1513bfc85c7ecbe54622e95d,10000000000
2870,0x30443cd143515c0a5d1deb76f5152680f31d11aa5533a3a4453723a576177a49,10000000000
2871,0xd345f53f6bb6a871eb0bd24b4a246fdc1532d23de4c429759379507d9d35e7a6,10000000000
2872,0x2d2f3f5d72447efece57893aae87bc634dce546142782f26d3a447d4a38866e4,10000000000
2873,0x238baa12e6948af5f9de0f34840c91f4b9e20fc3100dace909e1b28bc9081992,10000000000
2874,0x3e91d151edfad181e705e0360418749b41d219ed6de788952999ef031d2e763d,10000000000
2875,0xdc2cff5f6155a0f6af9c8492d7560a981934f291bff18b70fb58d7900cffd6a0,10000000000
2876,0x3763c79ec38eb1787798552aac245a8f854f8ae0bcef6184b06a858ceb211ac0,10000000000
2877,0x1e895974b3c6cb8e8f966da3f40eaeb3dabb38896897f32391a8a8062b6556fd,10000000000
